Fulfilment Location Name,Channel Order ID,Parent Order ID,Shipment ID,External Item Code,Client SKU ID / EAN,Sales Channel
increff warehouse bangalore,30718460-d9dd-4664-9900-f7d3d6e7f159_1100170442,30718460-d9dd-4664-9900-f7d3d6e7f159,135199,K1047205,SAUS0021890_RANI_PINK,MYNTRA
increff warehouse bangalore,6a902c9c-4858-42db-ae96-5b519fa14d20_1100170442,6a902c9c-4858-42db-ae96-5b519fa14d20,135201,K1094698,SAUS0032358_ONION_PINK,MYNTRA
increff warehouse bangalore,6c1fe07f-57e4-4b0d-911f-6c6b0dd86597_1100170442,6c1fe07f-57e4-4b0d-911f-6c6b0dd86597,135202,K925546,SSUS0019607_PINK,MYNTRA
increff warehouse bangalore,477aa2f8-3dd4-4052-9bc3-fa7ccf3ef30c_1100170442,477aa2f8-3dd4-4052-9bc3-fa7ccf3ef30c,135203,K925533,SSUS0019607_PINK,MYNTRA
increff warehouse bangalore,1ebeef1d-6bdb-4d84-b75f-4852345889e9_1100170442,1ebeef1d-6bdb-4d84-b75f-4852345889e9,135204,K1038325,SAUS0034122_BLACK,MYNTRA
increff warehouse bangalore,7a1f89fa-cd5f-486d-9b80-fad7b2fcfbf7_1100170442,7a1f89fa-cd5f-486d-9b80-fad7b2fcfbf7,135205,K1060513,SSUS0020834_BLACK,MYNTRA
increff warehouse bangalore,2608c3e9-6ffb-4aa3-81e1-4deae20e192a_1100170442,2608c3e9-6ffb-4aa3-81e1-4deae20e192a,135208,K951700,SSUS0021713_PEACOCK_BLUE,MYNTRA
increff warehouse bangalore,903593dc-288c-491e-b558-937666da4342_1100170442,903593dc-288c-491e-b558-937666da4342,135209,K1026194,SAUS0032198_BLACK,MYNTRA
increff warehouse bangalore,3a25b6e8-4fd2-40b5-ab16-f55d190f1380_1100170442,3a25b6e8-4fd2-40b5-ab16-f55d190f1380,135212,K912908,SAUS0032354_SKY_BLUE,MYNTRA
increff warehouse bangalore,a137075e-c472-4d35-b570-766f1f66c656_1100170442,a137075e-c472-4d35-b570-766f1f66c656,135213,K1014605,SSUS0022158_PEACH,MYNTRA
increff warehouse bangalore,ae57de47-0ff2-4b83-9e83-e21c615cd3f5_1100170442,ae57de47-0ff2-4b83-9e83-e21c615cd3f5,135214,K1026196,SAUS0032198_BLACK,MYNTRA
increff warehouse bangalore,8dc8b25b-5d62-4ef6-b438-0187e8a6a729_1100170442,8dc8b25b-5d62-4ef6-b438-0187e8a6a729,135216,K1097402,SSUS0022506_PEACH,MYNTRA
increff warehouse bangalore,70830da5-9822-4f5f-a9f8-609d9a683de6_1100170442,70830da5-9822-4f5f-a9f8-609d9a683de6,135217,K1118085,SSUS0032230_GOLD,MYNTRA
increff warehouse bangalore,4151555b-6fa8-49e8-aee6-64b4f405a32f_1100170442,4151555b-6fa8-49e8-aee6-64b4f405a32f,135218,K887083,SSUS0032172_PISTA_GREEN,MYNTRA
increff warehouse bangalore,573e45ed-29ce-46e9-9074-86cc704e8de1_1100170442,573e45ed-29ce-46e9-9074-86cc704e8de1,135220,K1110563,SAUS0030407_SEA_GREEN,MYNTRA
increff warehouse bangalore,616ed46d-93d4-4142-8655-44614e33a495_1100170442,616ed46d-93d4-4142-8655-44614e33a495,135059,K1094760,SAUS0032358_ONION_PINK,MYNTRA
increff warehouse bangalore,bc36c759-b197-45e5-9858-c958e707545e_1100170442,bc36c759-b197-45e5-9858-c958e707545e,135148,K1100683,SAUS0017312_WINE,MYNTRA
increff warehouse bangalore,da0f66f4-d51f-4aae-8f55-2a5f2c8b2bee_1100170442,da0f66f4-d51f-4aae-8f55-2a5f2c8b2bee,135149,K1100747,SAUS0017312_WINE,MYNTRA
increff warehouse bangalore,32f0e128-a1a6-45b8-9003-72a964afb5f9_1100170442,32f0e128-a1a6-45b8-9003-72a964afb5f9,135150,K1118864,SSUS0021349_SEA_GREEN,MYNTRA
increff warehouse bangalore,0baec770-31fb-4728-885f-1491b27c69e7_1100170442,0baec770-31fb-4728-885f-1491b27c69e7,135151,K1045130,SAUS0021890_RANI_PINK,MYNTRA
increff warehouse bangalore,b9d59759-08f1-40da-9b6a-9f7215593bc2_1100170442,b9d59759-08f1-40da-9b6a-9f7215593bc2,135153,K1078273,SAUS0021889_GREY,MYNTRA
increff warehouse bangalore,6180afe7-457a-4c18-8298-850586657dcb_1100170442,6180afe7-457a-4c18-8298-850586657dcb,135154,K1009545,SSRM0032973_PARROT_GREEN_PINK_M,MYNTRA
increff warehouse bangalore,9a3675ef-329e-4f49-aaa7-c305b7fe17cd_1100170442,9a3675ef-329e-4f49-aaa7-c305b7fe17cd,135162,K1098368,SSRM0031523_BROWN_XL,MYNTRA
increff warehouse bangalore,8be19a69-8953-4708-b1c1-c61b61b81313_1100170442,8be19a69-8953-4708-b1c1-c61b61b81313,135165,K1118067,SSUS0032230_GOLD,MYNTRA
increff warehouse bangalore,c2c8bd9f-ebe7-4ce7-99ce-8703d179f8e2_1100170442,c2c8bd9f-ebe7-4ce7-99ce-8703d179f8e2,135037,K1043867,SAUS0030374_WINE,MYNTRA
increff warehouse bangalore,1fe5ba91-3771-4b0b-bc6f-359f2947e9df_1100170442,1fe5ba91-3771-4b0b-bc6f-359f2947e9df,135056,K1095357,SAUS0017312_WINE,MYNTRA
increff warehouse bangalore,b26c757b-d4a9-4fad-bfed-28fca80cf079_1100170442,b26c757b-d4a9-4fad-bfed-28fca80cf079,134877,K1078783,SSUS0020426_PEACOCK_BLUE,MYNTRA
increff warehouse bangalore,94d471c2-7a40-4d39-8275-a444a8edde96_1100170442,94d471c2-7a40-4d39-8275-a444a8edde96,134882,K992494,SAUS0032198_LEAF_GREEN,MYNTRA
increff warehouse bangalore,8622be0a-2fe6-421a-b7e7-d0f731639517_1100170442,8622be0a-2fe6-421a-b7e7-d0f731639517,134890,K925486,SSUS0019607_PINK,MYNTRA
increff warehouse bangalore,dba892c5-d4e3-4910-91b2-dd5a94705b23_1100170442,dba892c5-d4e3-4910-91b2-dd5a94705b23,134892,K1105207,SAUS0032360_SKY_BLUE,MYNTRA
increff warehouse bangalore,1f109d45-fb22-4e16-9c0f-5a56722c59f2_1100170442,1f109d45-fb22-4e16-9c0f-5a56722c59f2,134894,K1077898,SAUS0035111_ONION_PINK_WINE,MYNTRA
increff warehouse bangalore,2cd4e4ae-9536-4db7-846e-8e891b8d0d31_1100170442,2cd4e4ae-9536-4db7-846e-8e891b8d0d31,134913,K1097265,SSUS0033106_PEACOCK_BLUE,MYNTRA
increff warehouse bangalore,41320cbb-26ca-4058-a62d-52a2037d93e6_1100170442,41320cbb-26ca-4058-a62d-52a2037d93e6,134922,K1095556,SSUS0032221_LAVENDER,MYNTRA
increff warehouse bangalore,b3ac438f-42f1-4706-80c0-f2cf9682fb5a_1100170442,b3ac438f-42f1-4706-80c0-f2cf9682fb5a,134927,K1073182,SAUS0017312_NAVY_BLUE,MYNTRA
increff warehouse bangalore,2a3ae6ec-b94d-49a1-9176-65f5efc01fd7_1100170442,2a3ae6ec-b94d-49a1-9176-65f5efc01fd7,135008,K1072392,SAUS0021891_PEACOCK_BLUE,MYNTRA
increff warehouse bangalore,a896c10e-762b-4492-b7de-da1d9f963f46_1100170442,a896c10e-762b-4492-b7de-da1d9f963f46,135010,K1026199,SAUS0032198_BLACK,MYNTRA
increff warehouse bangalore,KO202109,KO202109,135130,K832515,SAUS0031905_LEMON_YELLOW,SHOPIFYIN
increff warehouse bangalore,KO202112,KO202112,135141,K881526,SSSS0020008_MULTI,SHOPIFYIN
increff warehouse bangalore,KO202068,KO202068,135090,K926530,SSSS0020422_PEACOCK_BLUE,SHOPIFYIN
increff warehouse bangalore,KO202070,KO202070,135077,K915959,SSUS0033505_PEACH,SHOPIFYIN
increff warehouse bangalore,KO202046,KO202046,135125,K925478,SSUS0019607_PINK,SHOPIFYIN
increff warehouse bangalore,KO202097,KO202097,135103,K925662,SSUS0019607_PINK,SHOPIFYIN
increff warehouse bangalore,KO202090,KO202090,135147,K925663,SSUS0019607_PINK,SHOPIFYIN
increff warehouse bangalore,KO202069,KO202069,135101,K938685,SSUS0021240_PEACOCK_BLUE,SHOPIFYIN
increff warehouse bangalore,KO202085,KO202085,135068,K608677,SSUS0022160_PINK_YELLOW,SHOPIFYIN
increff warehouse bangalore,KO202090,KO202090,135147,K945966,SSUS0020108_PEACH,SHOPIFYIN
increff warehouse bangalore,KO202068,KO202068,135090,K959721,SSUS0018329_BLACK,SHOPIFYIN
increff warehouse bangalore,KO202069,KO202069,135101,K945507,SSUS0020427_ONION_PINK,SHOPIFYIN
increff warehouse bangalore,KO202110,KO202110,135122,K963878,SSUS0018307_RANI_PINK,SHOPIFYIN
increff warehouse bangalore,KO202097,KO202097,135103,K971046,SSUS0019609_BOTTLE_GREEN,SHOPIFYIN
increff warehouse bangalore,KO202100,KO202100,135118,K988539,SSUS0020869_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO202068,KO202068,135090,K1014602,SSUS0022158_PEACH,SHOPIFYIN
increff warehouse bangalore,KO202048,KO202048,135120,K1014668,SSUS0022158_PEACH,SHOPIFYIN
increff warehouse bangalore,KO202051,KO202051,135143,K1026525,SAUS0033843_LAVENDER,SHOPIFYIN
increff warehouse bangalore,KO202084,KO202084,135082,K864541,SSRM0031994_WINE_M,SHOPIFYIN
increff warehouse bangalore,KO202091,KO202091,135113,K1049907,SAUS0032355_YELLOW,SHOPIFYIN
increff warehouse bangalore,KO202095,KO202095,135098,K1057632,SAUS0016459_MAUVE,SHOPIFYIN
increff warehouse bangalore,KO202068,KO202068,135090,K1060517,SSUS0020834_BLACK,SHOPIFYIN
increff warehouse bangalore,KO202093,KO202093,135062,K1070051,SAUS0032362_LAVENDER,SHOPIFYIN
increff warehouse bangalore,KO202051,KO202051,135143,K1069732,SAUS0034878_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO202099,KO202099,135146,K1073906,SAUS0017312_NAVY_BLUE,SHOPIFYIN
increff warehouse bangalore,KO202078,KO202078,135114,K1078272,SAUS0021889_GREY,SHOPIFYIN
increff warehouse bangalore,KO202104,KO202104,135132,K1095104,SAUS0034956_BEIGE,SHOPIFYIN
increff warehouse bangalore,KO202097,KO202097,135103,K1097470,SSUS0016274_BABY_PINK,SHOPIFYIN
increff warehouse bangalore,KO202099,KO202099,135146,K1095355,SAUS0017312_WINE,SHOPIFYIN
increff warehouse bangalore,KO202102,KO202102,135145,K1100772,SAUS0016921_MAROON,SHOPIFYIN
increff warehouse bangalore,KO202045,KO202045,135140,K1106369,SSUS0033106_PEACOCK_BLUE,SHOPIFYIN
increff warehouse bangalore,KO202097,KO202097,135103,K1106839,SSUS0017022_BLACK,SHOPIFYIN
increff warehouse bangalore,KO202107,KO202107,135123,K1106996,SSUS0038322_RAMA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO202102,KO202102,135145,K1108304,SSUS0033136_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO202114,KO202114,135164,K1110445,SSUS0017022_BLACK,SHOPIFYIN
increff warehouse bangalore,KO202097,KO202097,135103,K1110724,SSUS0035924_CREAM_PEACH,SHOPIFYIN
increff warehouse bangalore,KO202045,KO202045,135140,K1110880,SSUS0035923_CREAM_PEACH,SHOPIFYIN
increff warehouse bangalore,KO202111,KO202111,135144,K1111124,SSUS0035922_CREAM_MULTI,SHOPIFYIN
increff warehouse bangalore,KO202111,KO202111,135144,K1111182,SSUS0035922_CREAM_PEACH,SHOPIFYIN
increff warehouse bangalore,KO202108,KO202108,135119,K1111736,SSUS0032234_YELLOW,SHOPIFYIN
increff warehouse bangalore,KO202069,KO202069,135101,K1111747,SSUS0032234_YELLOW,SHOPIFYIN
increff warehouse bangalore,KO202069,KO202069,135101,K1111772,SSUS0032234_SKY_BLUE,SHOPIFYIN
increff warehouse bangalore,KO202069,KO202069,135101,K1111791,SSUS0033135_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO202090,KO202090,135147,K1111795,SSUS0033135_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO202112,KO202112,135141,K1111817,SSUS0033135_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO202099,KO202099,135146,K1115700,SAUS0016434_SKY_BLUE,SHOPIFYIN
increff warehouse bangalore,KO202052,KO202052,135138,K1115702,SAUS0016434_SKY_BLUE,SHOPIFYIN
increff warehouse bangalore,KO202087,KO202087,135065,K1115871,SSUS0020164_MUSTARD,SHOPIFYIN
increff warehouse bangalore,KO202095,KO202095,135098,K1118737,SAUS0020721_MUSTARD,SHOPIFYIN
increff warehouse bangalore,KO202062,KO202062,135074,K1118850,SSUS0022506_PISTA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO202057,KO202057,135073,K1118861,SSUS0021349_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO202028,KO202028,134908,K947414,SSUS0021713_PEACOCK_BLUE,SHOPIFYIN
increff warehouse bangalore,KO202050,KO202050,134921,K1076480,SSRM0034661_ONION_PINK_L,SHOPIFYIN
increff warehouse bangalore,KO202032,KO202032,134929,K885223,SSSS0021855_BEIGE,SHOPIFYIN
increff warehouse bangalore,KO202035,KO202035,134930,K1118866,SSUS0021349_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO202047,KO202047,134931,K1118350,SAUS0029621_RANI_PINK,SHOPIFYIN
increff warehouse bangalore,NYK-20977799-5091900-1-1,NYKF23097908,134980,K1118853,SSUS0022506_PISTA_GREEN,NYKAA
increff warehouse bangalore,NYK-20978927-6636122-1-1,NYKF23099095,134983,K1115342,SAUS0034823_LAVENDER,NYKAA
increff warehouse bangalore,NYK-20978358-7898314-1-1,NYKF23098478,134987,K1118347,SAUS0029621_RANI_PINK,NYKAA
increff warehouse bangalore,NYK-20979482-1582577-2-1,NYKF23099619,134998,K1086332,SSUS0032230_GOLD,NYKAA
increff warehouse bangalore,NYK-20980645-0457626-1-1,NYKF23100837,135057,K1094930,SSUS0022159_ONION_PINK,NYKAA
increff warehouse bangalore,NYK-20980254-8019483-2-1,NYKF23100444,135058,K1096781,SAUS0034956_BEIGE,NYKAA
increff warehouse bangalore,NYK-20984227-4960590-1-1,NYKF23104866,135167,K925545,SSUS0019607_PINK,NYKAA
increff warehouse bangalore,NYK-20984985-7820866-1-1,NYKF23105682,135169,K1108193,SSUS0017022_PEACOCK_BLUE,NYKAA
increff warehouse bangalore,NYK-20984964-7731817-1-1,NYKF23105668,135171,K1108219,SAUS0022138_YELLOW,NYKAA
increff warehouse bangalore,NYK-20985141-8321041-1-1,NYKF23105874,135173,K1095086,SAUS0034956_BEIGE,NYKAA
increff warehouse bangalore,KO202054,KO202054,135092,K1016716,SAUS0016434_PISTA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO202054,KO202054,135092,K1098853,SAUS0016434_YELLOW,SHOPIFYIN
increff warehouse bangalore,KO202054,KO202054,135092,K1071824,SAUS0016434_SKY_BLUE,SHOPIFYIN
increff warehouse bangalore,KO202106,KO202106,135127,K953028,SSRM0029575_BLACK_M,SHOPIFYIN
